,cluster
5036,5
5038,2
5042,1
5043,6
5044,5
5045,6
5047,7
5051,4
5052,3
5055,5
5056,6
5057,1
5059,6
5060,4
5061,0
5063,5
5065,4
5066,7
5067,5
5068,7
5069,0
5070,4
5072,6
5075,5
5077,7
5078,0
5081,2
5082,7
5083,4
5084,6
5087,2
5088,3
5089,6
5090,6
5091,7
5092,0
5093,2
5094,0
5096,4
5097,6
5099,1
5100,5
5102,7
5104,5
5106,4
5108,7
5109,3
5114,3
5115,0
5116,4
5117,7
5121,1
5123,4
5125,7
5127,1
5129,6
5131,5
5132,5
5133,4
5136,4
5137,5
5138,1
5140,5
5141,0
5143,5
5144,7
5146,5
5147,6
5150,5
5151,0
5152,0
5154,4
5155,7
5158,5
5160,5
5162,2
5167,2
5168,3
5169,6
5170,6
5171,4
5172,2
5173,0
5174,1
5175,3
5178,2
5179,3
5180,3
5181,0
5182,3
5184,3
5187,5
5189,5
5191,3
5192,7
5193,0
5194,3
