,cluster
4819,7
4820,0
4821,3
4822,4
4824,7
4829,2
4830,7
4831,0
4832,6
4833,4
4835,1
4836,4
4837,6
4838,5
4839,2
4840,3
4841,7
4842,6
4844,1
4845,5
4846,0
4847,7
4848,5
4849,3
4850,4
4851,1
4853,5
4854,2
4855,1
4856,2
4857,7
4858,0
4859,7
4860,2
4862,6
4864,7
4867,7
4868,4
4870,3
4874,7
4876,1
4878,0
4879,5
4880,1
4883,1
4884,5
4887,3
4888,1
4891,6
4892,5
4895,1
4898,6
4899,4
4900,5
4901,7
4903,2
4904,1
4905,1
4909,7
4910,5
4912,5
4913,7
4915,2
4916,3
4917,3
4918,6
4920,3
4921,1
4922,6
4923,4
4925,2
4926,3
4927,2
4929,3
4930,4
4931,6
4932,0
4934,3
4937,3
4940,1
4944,7
4945,6
4946,0
4948,2
4949,5
4951,2
4952,4
4953,2
4954,0
4955,5
4956,1
4958,4
4960,0
4961,0
4962,5
4963,5
4964,5
4965,7
4966,0
4967,4
4968,0
4969,1
4970,5
4971,6
4972,2
4978,5
4979,7
4981,6
4984,3
4985,1
4986,4
4988,3
4992,5
4993,7
4994,4
4995,4
4999,7
5002,5
5003,4
5004,6
5005,0
5007,3
5008,6
5010,4
5011,7
5013,3
5014,5
5019,7
5020,5
5022,0
5023,4
5025,7
5026,7
5027,6
5030,1
5031,3
5032,0
5033,5
5035,2
5036,7
5038,4
5042,3
5043,3
5044,7
5045,0
5047,4
5051,6
5052,2
5055,7
5056,0
5057,3
5059,0
5060,6
5061,5
5063,1
5065,2
5066,1
5067,7
5068,1
5069,5
5070,6
5072,0
5075,7
5077,1
5078,5
5081,4
5082,1
5083,6
5084,3
5087,4
5088,2
5089,3
5090,0
5091,1
5092,5
5093,4
5094,6
5096,6
5097,0
5099,3
5100,7
5102,1
5104,7
5106,6
5108,1
5109,2
5114,2
5115,5
5116,6
5117,1
5121,3
5123,6
5125,1
5127,7
5129,3
5131,7
5132,7
5133,6
5136,6
5137,7
5138,4
5140,1
5141,5
5143,7
5144,1
5146,7
5147,0
5150,1
5151,5
5152,5
5154,6
5155,1
5158,7
5160,7
5162,4
5167,4
5168,2
5169,0
5170,0
5171,6
5172,4
5173,5
5174,3
5175,2
5178,4
5179,2
5180,2
5181,5
5182,2
5184,2
5187,7
5189,5
5191,2
5192,1
5193,5
5194,2
