,cluster
4066,4
4067,3
4070,7
4072,7
4073,8
4079,5
4080,5
4081,8
4084,3
4086,7
4087,9
4089,12
4090,0
4092,7
4128,4
4131,10
4141,11
4147,8
4158,9
4179,5
4188,5
4206,3
4217,5
4222,11
4234,6
4245,5
4249,11
4254,4
4262,5
4269,3
4274,3
4284,9
4285,0
4298,8
4302,12
4312,0
4318,9
4320,4
4322,3
4329,0
4331,2
4333,6
4334,4
4337,9
4344,12
4345,7
4347,4
4348,11
4352,7
4359,4
4360,6
4363,0
4366,2
4367,4
4369,11
4372,9
4374,10
4375,9
4379,10
4389,9
4390,11
4392,12
4393,4
4394,5
4396,11
4401,7
4408,0
4409,7
4411,6
4413,2
4415,8
4417,8
4419,11
4422,8
4424,12
4425,7
4426,8
4430,3
4435,6
4437,2
4438,3
4439,5
4440,3
4447,11
4450,4
4454,7
4458,7
4459,4
4460,6
4462,9
4464,2
4471,11
4473,9
4475,1
4476,4
4479,2
4484,7
4491,8
4502,6
4506,3
4508,3
4511,8
4513,2
4515,3
4516,9
4517,0
4519,0
4520,12
4523,12
4524,4
4525,6
4527,10
4529,3
4530,6
4531,10
4533,11
4534,7
4535,4
4536,12
4539,11
4541,7
4543,12
4545,0
4547,0
4549,3
4550,7
4551,3
4552,2
4553,10
4555,12
4556,3
4558,0
4559,10
4560,3
4562,11
4568,1
4569,3
4575,4
4576,3
4579,1
4581,3
4582,3
4586,3
4588,3
4590,11
4591,11
4594,4
4596,6
4597,6
4598,3
4600,8
4603,9
4606,10
4608,10
4610,3
4612,2
4613,6
4615,0
4619,7
4623,0
4624,2
4627,9
4629,11
4636,1
4638,0
4640,10
4644,8
4647,7
4648,11
4650,6
4652,11
4653,5
4656,6
4660,5
4661,8
4664,10
4665,3
4668,3
4671,8
4679,6
4688,10
4689,3
4691,11
4692,8
4693,9
4694,11
4695,8
4696,6
4697,3
4698,8
4700,8
4701,8
4703,10
4706,0
4708,12
4709,12
4710,4
4712,0
4713,3
4715,3
4716,6
4717,5
4720,1
4724,11
4725,5
4726,3
4728,6
4730,11
4731,9
4732,1
4734,7
4735,9
4737,9
4738,3
4739,8
4740,4
4741,4
4743,12
4745,6
4749,3
4750,3
4753,3
4755,6
4756,7
4759,6
4762,10
4763,6
4764,5
4765,9
4766,2
4767,9
4772,9
4774,0
4775,0
4778,3
4779,11
4780,1
4784,6
4785,5
4786,7
4788,0
4789,11
4791,3
4796,8
4797,1
4800,0
4802,0
4807,2
4808,5
4809,4
4811,8
4813,11
4816,4
4817,8
4818,0
4819,0
4820,6
4821,11
4822,12
4824,0
4829,7
4830,0
4831,6
4832,2
4833,9
4835,10
4836,10
4837,12
4838,0
4839,7
4840,11
4841,0
4842,7
4844,3
4845,0
4846,2
4847,0
4848,10
4849,9
4850,4
4851,3
4853,2
4854,12
4855,3
4856,1
4857,11
4858,6
4859,10
4860,7
4862,6
4864,3
4867,12
4868,8
4870,0
4874,9
4876,3
4878,6
4879,9
4880,8
4883,3
4884,12
4887,2
4888,10
4891,7
4892,7
4895,4
4898,6
4899,9
4900,12
4901,0
4903,1
4904,0
4905,9
4909,11
4910,12
4912,10
4913,6
4915,1
4916,11
4917,2
4918,6
4920,9
4921,3
4922,6
4923,3
4925,7
4926,8
4927,1
4929,2
4930,0
4931,7
4932,2
4934,9
4937,9
4940,3
4944,5
4945,12
4946,6
4948,7
4949,12
4951,7
4952,8
4953,7
4954,2
4955,6
4956,5
4958,9
4960,6
4961,0
4962,10
4963,0
4964,12
4965,5
4966,6
4967,8
4968,11
4969,8
4970,12
4971,7
4972,7
4978,0
4979,9
4981,7
4984,11
4985,4
4986,8
4988,8
4992,5
4993,0
4994,9
4995,4
4999,0
5002,10
5003,3
5004,6
5005,6
5007,0
5008,12
5010,9
5011,0
5013,9
5014,0
5019,8
5020,12
5022,6
5023,4
5025,3
5026,10
5027,12
5030,0
5031,8
5032,6
5033,12
5035,7
5036,0
5038,9
5042,8
5043,10
5044,0
5045,11
5047,9
5051,7
5052,1
5055,5
5056,2
5057,8
5059,6
5060,6
5061,12
5063,9
5065,7
5066,3
5067,3
5068,3
5069,10
5070,6
5072,11
5075,0
5077,3
5078,0
5081,9
5082,8
5083,7
5084,2
5087,8
5088,7
5089,2
5090,2
5091,3
5092,0
5093,8
5094,12
5096,7
5097,11
5099,0
5100,9
5102,8
5104,0
5106,7
5108,8
5109,1
5114,1
5115,0
5116,10
5117,10
5121,11
5123,6
5125,3
5127,0
5129,2
5131,5
5132,0
5133,7
5136,7
5137,10
5138,8
5140,0
5141,12
5143,3
5144,10
5146,0
